model_name,GPQA Diamond,AIME 2025,MMLU,MMLU-Pro,SWE-bench Verified,MATH-500,LiveCodeBench,FrontierMath,HLE (Humanity's Last Exam),ARC-AGI-2,BrowseComp,SimpleQA,IFEval,HumanEval,Codeforces Rating,OSWorld,MMMU,Arena-Hard Auto,Chatbot Arena Elo,SWE-bench Pro,AIME 2024,HMMT Feb 2025,Terminal-Bench 2.0,Terminal-Bench 1.0,ARC-AGI-1,BRUMO 2025,SMT 2025,CMIMC 2025,MathArena Apex 2025
GLM-4.6,87.5901875901876,76.44287396937574,78.57142857142857,84.67667790376954,75.61436672967864,98.21611171972941,73.5031847133758,12.202101827904631,45.376344086021504,-1.5858222123554189,5.262917378312579,47.29160992267242,76.4065335753176,69.1588785046729,62.50078112186488,22.1053168634215,63.23798335260681,76.4155750454211,63.64497560762171,31.9436001285771,97.57304694812004,86.33334175902972,32.7217125382263,54.186475407947604,60.08330848042422,80.58736896874744,86.66421740957657,47.87845501191539,-14.485549817284262
GLM-4.7,87.5901875901876,94.93521790341579,90.71428571428571,93.87067116150781,86.57844990548203,90.77774755536002,92.48407643312103,42.4929178470255,84.08602150537634,31.875015329635076,50.11933174224343,31.918505942275047,90.89409422567041,90.71306946909601,73.24260194661468,55.52985343449077,62.09126667350025,93.8908124847484,65.2439024390244,98.6224113786127,92.41607516845023,97.24550898203591,46.33027522935779,29.905459053464735,46.65296488242424,94.67670091431452,97.87228968537133,101.47549917521356,7.821572804216082
Doubao Seed 2.0 Pro,92.20779220779222,97.99764428739694,90.47619047619048,96.93533558075391,91.68241965973534,102.02124996252938,96.43312101910828,86.53322478015104,78.06451612903224,53.99097604638091,79.47494033412886,89.20349407454796,88.2032667876588,87.85046728971963,100.0,61.715362530700446,87.76741634668134,57.31570588689599,88.65882684751455,75.41608850761611,98.21052631578948,103.3149951080719,80.58103975535167,73.34547067691733,84.4377156406631,101.2489776522474,101.20862382319596,107.23583635409577,46.00231162023097
Mistral Small 3.1,20.202020202020204,61.681074012690544,68.14285714285715,64.38859944836041,0.0,70.03257328990227,22.547770700636942,60.58291545758151,39.0315452597294,8.759719545952297,99.44477056257463,8.149405772495758,77.76769509981851,82.22429906542054,13.239204876634332,77.90000167123736,11.02876491899621,81.7232251515082,9.80740531387056,107.10693151502241,17.894736842105264,17.011547070369218,56.56689449616557,-21.940773221452503,-45.892676915734924,57.35438660115829,48.53079373617561,80.91001628120257,54.771236846313556
Mistral Medium 3,62.04906204906205,68.11091258046466,83.33333333333333,72.41802022678517,7.561436672967863,86.31921824104234,37.8343949044586,64.42694672763179,34.98229819078925,2.6132996212073554,94.64494216921705,20.0339558573854,83.66606170598911,88.03738317757008,34.982849360744666,43.041534768174756,47.91315607765975,100.0,19.685382962975993,89.98404708769517,51.893940387375075,36.79659025181033,54.90974334934174,-30.143035470330304,-27.23361705062836,61.24012340432591,55.85142021024288,78.24334929642535,51.345480681398634
Mistral Large 3,27.27272727272727,82.3321554770318,79.76190476190476,74.11890897946674,75.61436672967864,90.55374592833874,68.40764331210191,31.772109069746463,54.51376318612791,28.506477976048153,41.60736347945271,28.522920203735147,83.66606170598911,87.85046728971963,33.78378378378378,79.00879823992221,16.36117387233481,62.401943950164245,48.78048780487805,87.89270487112375,50.8421052631579,52.444751767019184,51.74874536591164,53.35324709659766,28.147276532894644,70.68674036813181,67.94405668300158,69.4526210136429,16.634113612357563
Phi-4,44.87734487734488,74.0465766199383,78.09523809523809,66.28869138829299,41.562244941244806,69.05537459283389,33.37579617834395,25.534493282424922,44.59793028590925,15.683689335210113,49.53469825109941,3.0560271646859096,71.50635208711434,70.28037383177569,21.692319659983852,84.65714989829254,-6.226724728177054,76.56587473002162,25.1176408659355,101.82466679559143,13.68421052631579,29.91161291702644,44.82071840120209,20.485215344211714,-12.443402898250454,59.96563436834267,54.89829860858332,66.52555083340596,18.867331050983054
Phi-4-reasoning-plus,63.924963924963926,73.73380447585394,81.1745460790646,72.41802022678517,7.561436672967863,95.11400651465799,71.97452229299363,75.1288803303456,37.325482187921544,3.6535866401938826,98.52749094984455,41.71265285722945,76.4065335753176,80.37383177570094,31.53153153153153,33.687347748187264,69.4187687667432,80.45356371490281,31.638383026440255,68.34705314424045,68.42105263157895,45.1497005988024,61.89024308404814,-13.158277829754653,-5.460466561559443,67.75678754895883,63.47601231050582,76.96666784346895,57.133845251474625
Nemotron Ultra 253B,73.60750360750362,67.60895170789163,83.33333333333333,78.54734906527736,37.80718336483932,96.09120521172638,68.80254777070064,46.722671059822055,24.301075268817204,-1.3728849152177105,61.62495483399341,37.01188455008489,89.92740471869328,87.85046728971963,42.792792792792795,20.674157852071698,62.83898514261268,95.24838012958963,34.53044141023173,56.867127038943565,77.27369961038706,49.634378841745466,50.46541792482521,2.360845130548128,10.096959727703382,60.85709813592593,59.160511237653864,55.1122925639968,32.42045159500444
Command A,28.860028860028862,65.85419991932591,79.76190476190476,59.39319644498928,18.90359168241966,68.40390879478826,20.0,68.0110223835439,52.09476762756746,21.28557994103113,99.22674314911413,31.918505942275047,80.58076225045372,70.84112149532712,20.779077577922187,88.1562240124695,18.211797294725685,72.89416846652269,25.888731600761282,103.30399717439406,26.31578947368421,31.386732661703775,63.37803129837809,5.022994825573861,-21.246397517510992,68.33333117966005,60.35727714602549,89.72083028114088,55.62018918147782
EXAONE 4.0 32B,72.72727272727275,82.68551236749116,76.19047619047619,87.43487588109102,32.13610586011342,95.11400651465799,76.81528662420382,51.19055869975258,45.31204626068289,7.444682061308618,65.45610380744633,28.522920203735147,87.29582577132486,84.48598130841121,38.288288288288285,37.59843541267955,59.82858692049821,81.53347732181426,41.92938779858668,73.66171048122075,70.63157894736841,68.26347305389223,50.46559153508095,3.7596473482325266,12.004152610254557,73.54962750417626,72.76127852063433,75.57442811925681,29.091970759116975
MiniMax-M2,76.47907647907648,74.44051825677266,83.33333333333333,87.74134232301563,78.2608695652174,96.09120521172638,90.06369426751593,5.621048423958882,18.9247311827957,8.049543352158976,0.0,45.50084889643464,87.29582577132486,84.11214953271028,40.54054054054054,30.717539763653896,30.71859572133844,53.22353448666624,42.68292682926829,27.27272727272728,63.1578947368421,40.25123123597347,41.13149847094801,80.13245033112582,56.51183507547964,48.54016586524661,47.72509439404472,12.686898625827162,3.0412126967700637
OLMo 2 13B,0.0,79.08608255710223,36.904761904761905,15.874961691694761,70.31738820566724,0.0,7.261146496815285,-1.7926806019037826,117.3071715398381,31.20516563783601,6.881351277156796,30.07731923117272,50.99818511796733,18.69158878504673,5.17477650895826,170.24524387763958,-47.82307871801911,35.957238916118065,68.2440147081579,114.73029506561309,0.0,91.86655243628553,28.174210268908595,91.96781577687696,25.074009272279497,122.38411763592345,126.35436888924798,117.94548042580077,-40.46121142999546
LFM2.5-1.2B-Thinking,18.556998556998558,19.587750294464076,0.0,38.170395341710076,21.1461872871174,81.36807817589575,12.35668789808917,38.05457012818938,52.60558472062153,-13.22047569685319,45.81150271722774,89.68693862429691,88.05807622504537,18.69158878504673,10.705360920385154,70.24106262363689,37.31890473894168,14.115276501228877,55.153312084977244,-6.086199011986395,34.196900625966116,59.03597660732378,53.47769281457551,85.5945842381771,39.58455998961153,89.55102321661825,90.38028231403156,48.05654786507957,16.29206220521428
Falcon3-10B-Instruct,7.2150072150072155,69.69054210520666,50.23809523809523,27.214220042905303,49.223618711164846,39.08794788273615,12.35668789808917,30.867999849853277,84.49362315460158,30.978433512605136,50.06738700815188,31.548263981338096,69.45553539019964,50.467289719626166,8.562647256942938,139.18985372572476,-25.025094251431888,39.744132014391795,47.91477484816649,106.8239314036642,3.1578947368421053,55.0928839185185,48.74992123982107,64.82945514826679,6.891245908571612,92.76272920329504,89.60783193986775,98.67303834879056,8.772381627172683
InternLM3-8B-Instruct,17.89321789321789,58.579570063826274,58.57142857142856,41.77137603432424,32.390003390737434,73.28990228013029,25.095541401273884,58.24561635515239,58.88725135323891,27.184986661384812,82.61305087017033,42.51219469895712,71.50635208711434,69.7196261682243,14.1045353547471,107.4938205455735,3.291917426162115,39.88702765354947,36.58937685432706,87.75397708994798,7.368421052631579,32.5176384020364,65.38998709350264,48.321383670111985,0.8921933585393305,72.99689858442999,65.4118007978696,81.43637786526571,46.445375875943625
Seed-Thinking-v1.5,75.46897546897547,69.37573616018845,83.33333333333333,95.40300337113086,45.368620037807176,92.83387622149836,67.0063694267516,44.53588744684336,39.354838709677416,4.770047403428361,54.28044990640195,37.01188455008489,86.20689655172416,84.11214953271028,54.759763822050516,26.269070904756784,63.79771361837057,84.88430851532107,43.75364878290196,57.69135930766448,86.0,60.0814206943371,50.373203573593685,16.304025362785932,23.815561861615034,67.55295165873001,67.12437685007416,59.87272180060147,25.975303621685505
