model_name,AA Intelligence Index,AA Long Context Reasoning,AIME 2024,AIME 2025,AIME 2026,ARC-AGI-1,ARC-AGI-2,Arena-Hard Auto,BigCodeBench,BrowseComp,BRUMO 2025,Chatbot Arena Elo,CMIMC 2025,Codeforces Rating,CritPt,FrontierMath,GDP-Val AA,GPQA Diamond,GSM8K,HLE (Humanity's Last Exam),HMMT Feb 2025,HMMT Nov 2025,HumanEval,IFBench,IFEval,IMO 2025,LiveBench,LiveCodeBench,MATH-500,MathArena Apex 2025,MathVision,MMLU,MMLU-Pro,MMMU,MMMU-Pro,MRCR v2,OSWorld,SciCode,SimpleBench,SimpleQA,SMT 2025,SWE-bench Pro,SWE-bench Verified,Tau-Bench Retail,Tau-Bench Telecom,Terminal-Bench 2.0,Terminal-Bench 1.0,USAMO 2025,Video-MMU
Gemini 3 Flash,70.40166199036709,104.67057762538288,92.63157894736842,88.69257950530036,38.91450552532488,90.1063829787234,43.57976653696498,41.83194363381915,72.36683355598043,73.98568019093078,100.0,82.3170731707317,91.4076782449726,58.55855855855856,49.958694858892734,70.8215297450425,17.81296544723566,94.37229437229439,81.57544083777718,64.51612903225808,92.95392188547078,91.42661179698216,83.33243656267068,48.39272782721716,87.65880217785843,86.45317271472524,88.27361563517917,100.0,103.95819234566741,46.62686567164179,68.21736256210568,94.76190476190474,97.83941158443152,100.0,80.5860805860806,51.83662512157806,49.21700223713646,3.601101635103717,5.8453770398782074,79.45670628183363,98.69565217391303,34.98533724340177,94.5179584120983,58.92116182572613,93.68502203740445,74.31192660550458,94.58528215843167,43.907832871188965,83.71040723981902
Gemini 3 Pro,63.62270931037748,121.63819244263432,96.84210526315789,94.11071849234393,57.90907255581621,79.7872340425532,40.337224383917,39.78844743004264,58.89094314776147,100.00000000000001,95.11267193444542,99.39024390243902,89.99085923217552,77.11711711711712,51.41242937853107,93.4844192634561,34.03455245242421,96.53679653679656,94.35329631120784,72.68817204301074,97.72455089820359,91.42661179698216,89.7196261682243,23.83891424776043,90.92558983666062,106.69761468125824,91.53094462540719,85.85987261146498,96.57980456026058,69.85074626865672,62.29220766632626,94.76190476190474,99.69353355807539,99.46973044631025,79.85347985347984,80.5352798053528,60.402684563758385,34.883720930232585,25.950050841974587,100.0,100.0,60.41055718475074,91.11531190926274,85.89211618257261,100.0,82.26299694189602,83.05648006135695,30.20388827390417,86.87782805429862
Gemini 3.1 Pro,27.272727272727273,158.42806727061705,97.89473684210526,100.0,99.99999999999999,95.74468085106383,100.0,-5.824845831067253,-0.6449248951289951,100.00000000000001,93.41429355944288,92.6829268292683,16.073470750096877,85.58558558558559,100.0,99.1501416430595,63.00470640673894,100.0,108.78615228187087,87.5268817204301,94.02386878698766,20.923901656579773,93.45794392523365,-55.30784203831162,89.47368421052632,171.57566989394326,130.06102210324678,88.78980891719745,98.53420195439739,100.0,0.0,96.66666666666666,99.23383389518848,99.42554131683607,78.02197802197801,90.14598540145987,98.43400447427292,100.0,100.0,100.0,72.51333952774333,92.37536656891498,99.43289224952738,94.1908713692946,97.18311230148636,100.0,74.45417808910128,-24.475190769761863,7.9544746768276475
Gemma 3 27B,39.68488772600894,45.27486732875102,17.894736842105264,33.724498117993846,64.45313657039227,-34.81485429251873,-17.708933201363216,70.62634989200865,57.09258593698334,53.33629616482576,27.97403028813363,0.0,62.19082497476438,11.811688720275686,4.804593256636908,43.45837073938212,118.88305514096893,25.108225108225106,82.9992387718853,8.613319237832664,12.103162703845813,39.87713833444735,80.0,-18.1348763270835,69.1470054446461,8.692305719133962,39.611367529113764,22.165605095541398,65.14657980456026,17.999448930347985,55.778693136532645,59.2857142857143,65.52252528348147,17.85655970858888,91.83969153735538,113.43418317768959,32.8021540742748,74.44603267683632,78.74978303544238,14.940577249575556,40.567366634131815,76.02610173224345,7.561436672967863,33.71646773441193,59.374397424491804,39.799430711721634,-23.933281290240007,-14.51504537898734,90.71461522344302
GLM-4.6,78.00930056446731,26.69341580155773,88.85093364875338,76.44287396937574,7.474172434650404,58.289026056794526,14.646834328062665,71.16488839996867,80.72372849934207,2.0241667802703796,65.72831465709277,56.75119801038995,48.52665110382536,62.69286021433105,10.07084665788396,13.225787519232156,6.577215174009062,87.5901875901876,67.74694543093642,45.376344086021504,67.66048152451035,47.45525332061274,69.1588785046729,70.92990911210597,76.4065335753176,13.63239082198012,25.77739793769464,73.5031847133758,86.7866763433445,-1.8270248460626837,69.07864060218877,78.57142857142857,84.67667790376954,57.29285383105475,32.17939671332768,30.319511132129005,47.92860783201483,-6.23653820830971,-22.061448270972814,36.705346647992506,65.71830216085685,56.33148595340587,75.61436672967864,44.12053675827709,82.74343876364708,32.7217125382263,61.19792616079126,50.903839680105726,82.2973926095266
GLM-4.7,116.57522967032895,33.72484050492413,104.83832694282371,94.93521790341579,5.063722906769713,51.841467306504676,2.680162814871482,112.07046100321867,105.57629956254618,50.11933174224343,99.52724691604853,65.2439024390244,115.68368198619595,71.21394201925067,10.28189145969571,42.4929178470255,-8.110081551389229,87.5901875901876,86.82168674489607,84.08602150537634,97.24550898203591,100.38776004997011,86.30099824827806,102.34393494741036,99.06051701526304,10.298133572278386,41.69381107491858,92.48407643312103,112.85354131548627,-4.349743893852995,115.33406103469501,90.71428571428571,93.87067116150781,81.12072765414148,63.229323521510985,67.94909433000218,50.74146017712404,-25.54752786861102,-51.62447807130137,31.918505942275047,111.69453707305574,87.99371536579558,86.57844990548203,50.996439135199125,127.49375184823164,46.33027522935779,59.006841344313656,83.72429192334693,129.18711954130347
GPT-4.1,46.204090518957166,91.57033054946027,43.68421052631579,36.866902237926965,76.385037960633,5.851063829787234,0.5188067444876784,61.55507559395249,109.73396085077799,34.41882246439279,25.836953999971286,22.816162767931946,73.84129723907198,45.36036036036036,17.51555859938298,59.61132551760336,164.17606146334933,59.5959595959596,94.3555166042542,0.0,4.191616766467064,67.44587958726652,87.85046728971963,3.505262459267596,86.20689655172416,27.922272988663178,32.36069782496593,41.27388535031848,88.59934853420197,11.531964703466446,65.50603917737344,90.95238095238096,87.43487588109102,43.30534688466637,126.02845998749113,84.18491484184915,14.361351525562943,68.5056689989094,117.19394173866706,49.40577249575553,35.18285002425857,43.13168042074554,50.28355387523629,62.4307358088852,35.70443526512901,58.54843156847827,54.30463576158941,-14.547366104928185,126.41061235308163
GPT-4.1 mini,21.599548775731076,85.09229402354529,33.35931097453482,31.222753048437447,83.66939675395139,3.723404255319149,0.0,25.593952483801296,93.20987654320987,16.27598126402711,1.3452304129542367,5.858085745937194,37.856004875985114,17.751050337562642,13.898284258008763,44.22317168132296,187.08520922863966,43.29004329004329,86.18901375370228,-9.512106482303933,-22.10916004326589,35.743632706602924,84.11214953271028,-23.749180946033494,80.21778584392014,23.9320033014498,17.912337699961597,29.10948340567438,84.54785784063156,13.276004235856352,39.86095406131652,80.95238095238095,76.97581730470432,26.95536897923109,114.90536063720457,72.09427033969617,11.460695694981565,89.5984083678595,144.90240658610716,11.544991511035658,6.12138636994378,30.078659508718903,33.13043435087402,55.12843779246908,8.9339207183048,51.638002412466605,31.3115485613636,-40.28887229367942,103.3214843127978
GPT-4.1 nano,15.922389893350118,109.99793591683071,19.686922407305786,15.856092752076856,83.50653110498281,0.0,0.0,6.695464362850971,91.85128334723451,47.634795781676296,3.4062855668734624,7.563854397812383,75.54483159308157,7.409322349282826,23.6797444292482,77.21850357544919,179.24532872448393,36.507936507936506,71.91347710932484,0.2655187906042561,-21.91374036558731,71.8393331501903,61.6822429906542,-23.569407524383323,63.70235934664247,39.47621306958631,31.993023092831294,16.42926130894207,77.9979053264754,16.222263093583173,44.197639928460596,66.9047619047619,60.3738727764843,36.7960980088802,138.87819024076268,68.75165510461531,-15.765493159595826,69.64876861299621,143.21486901725333,29.071617614103154,14.439395429314525,11.078151551238054,22.27177747286578,58.02859153959549,-2.6341463791052178,53.71384540121002,41.303193415050885,-35.8356204336127,109.08049220259863
GPT-4.5,50.42578290324616,138.1937150224702,33.36842105263158,53.57271132170005,93.7139052517994,10.957446808510639,1.0376134889753568,50.64794816414687,62.946916598392534,141.87224960643366,75.29538239637921,47.71278916115097,142.19790918490727,29.8958360356363,50.98345001015001,134.43157556711384,117.02109106335755,66.95526695526696,103.6493931810503,61.1773094396672,57.88393390870409,117.02887779326613,77.75700934579437,-20.924773750625583,84.57350272232304,90.4397549150404,110.90273644898897,43.30690097939579,101.2189900300315,54.04722752748987,76.99210944401146,89.52380952380952,75.94238430891816,72.26490095318243,159.69958403384905,144.15162147031324,27.237149893642254,66.87519608817489,90.18920698832909,83.7011884550085,92.53355063551692,82.25029481331799,18.90359168241966,77.70307884131215,89.19680726478553,81.60771208458237,23.463116447389606,-2.1173289929256134,115.26386898852728
GPT-5,77.27272727272727,98.85057471264358,94.3157894736842,93.63957597173145,29.580191142311595,69.8936170212766,12.84046692607004,64.95867433565458,95.20769515496666,26.014319809069203,75.62189054726369,74.39024390243902,89.99085923217552,78.24324324324324,32.20338983050848,57.22379603399434,29.653722402328267,91.4862914862915,84.11796844386474,67.74193548387098,86.70658682634729,77.16049382716051,91.58878504672897,66.75763799470457,90.92558983666062,40.876389797253104,82.08469055374593,91.97452229299363,100.0,3.1044776119402986,83.04883809262815,92.85714285714286,95.40300337113086,84.8431285903668,77.3807274406343,50.54662339235488,26.845637583892614,-0.7997560700115087,0.0,70.96774193548389,96.1413043478261,55.953079178885645,88.65784499054821,68.50909478837535,95.42743538767397,49.08256880733945,78.58719646799116,50.88595840836982,106.36878550320341
GPT-5.1,83.27442784266185,91.95402298850571,99.3325597925933,92.93286219081273,36.746954378474676,77.44680851063829,22.82749675745785,63.5351115144058,101.46838470129823,38.18615751789976,80.47995317529997,76.82926829268293,94.28702010968922,70.02453403669881,33.599610074472444,73.6543909348442,44.607068782114986,91.05339105339104,88.94646965196851,60.86021505376344,78.86422281007412,85.73388203017834,90.42636717350852,63.36588640988957,98.20266978614362,54.788279857838944,59.82773293738988,88.78980891719745,99.3485342019544,3.1044776119402986,84.85413081804846,90.47619047619048,96.1691694759424,84.8431285903668,95.970695970696,54.715850389771084,40.098910035877246,5.189545808512304,14.476832957563118,70.96774193548389,93.58695652173913,65.3958944281525,91.30434782608695,73.38029084498218,90.48241515500114,68.04281345565748,89.24586654807241,46.722754589581555,113.44506094873702
GPT-5.2,86.36363636363636,100.0,100.0,100.0,45.907615446686336,96.27659574468085,68.61219195849547,50.63662616109357,78.56979172410759,80.90692124105011,95.11267193444542,62.19512195121951,92.84734917733091,90.09009009009009,65.53672316384181,100.0,28.145109233246817,98.41269841269842,91.23633586220386,67.74193548387098,100.0,100.0,93.45794392523365,47.676516706447906,100.0,89.06214856638374,88.45996424556573,86.24203821656052,100.0,40.417910447761194,76.84396610485712,85.71428571428571,94.94330370824396,95.75784357048168,100.0,72.01946472019465,22.81879194630873,0.0,11.821651504524647,76.06112054329373,96.1413043478261,96.48093841642232,98.29867674858222,83.8174273858921,98.80715705765408,77.82874617737002,91.88825153688865,44.553681360721015,100.0
GPT-5.3-Codex,61.60461993359015,115.20404317131393,85.05224844435847,92.93286219081273,67.33141574643263,55.15068152960702,46.017073377376875,53.442296398819515,24.62692887040892,126.09123737114159,112.13507502401335,83.66231946727545,95.63143659070774,66.43445360308282,62.90962179413551,107.77030403358921,20.036873161302452,80.80808080808082,100.0,91.56220480863719,112.67765521805737,78.20165866894979,89.7196261682243,-1.8322952988839052,94.55535390199637,115.71033234928029,126.25053495731932,92.61146496815287,94.46254071661237,69.12330749625052,60.250036812078164,100.0,86.22929327345517,83.9593460008838,91.29708984647387,121.88792550178012,82.10290827740492,48.315662579334955,16.999270767288635,89.88536704879166,113.09155206006533,100.0,54.44234404536861,81.53862431297212,133.35685725801244,94.18960244648318,40.17838133685987,25.193211595641284,61.747807126040016
gpt-oss-120B,107.40262929017332,-58.46385446492583,96.42105263157895,97.52650176678446,-14.75890495078834,19.08907187198231,-21.08189040235135,136.28521928779654,97.25536355952761,-56.14708381423091,58.397610506722344,37.00468985064732,11.062110188314843,81.98198198198199,-32.15003025333667,-59.47323633630928,2.592047399327922,80.66378066378068,83.09080871297134,14.527605730292525,62.75528080779073,0.9159601880366509,87.85046728971963,97.03562065239902,87.29582577132486,-62.27515683020541,-17.117710366093828,79.87261146496816,97.71986970684038,-31.53922511240241,87.83171058036405,90.47619047619048,100.0,26.235885380008863,-13.78283281166803,45.397624250685325,81.39482523074946,3.560639940933585,-53.5180005393481,-5.667816552865586,59.35965482135669,98.32767238116956,65.02835538752362,0.0,111.05412619969084,23.85321100917431,12.936497550777876,64.47770875601219,97.00670874410538
gpt-oss-20B,127.00298397227957,-70.76911607921797,98.63157894736842,98.46878680800941,-30.506440891281635,1.632998831506541,-39.73721519024401,157.59846010374594,108.45578668596433,-36.103770800361374,68.01944725943196,34.687689828989576,58.33495821313793,53.37837837837838,-41.4874088852962,-48.216104053229984,-20.884399109049536,67.0995670995671,75.89494671544118,21.457608493596883,72.03853467053027,37.96821878883949,74.76635514018692,122.75437282786784,81.85117967332123,-82.8575859243662,-14.880791170618108,73.5031847133758,96.09120521172638,-44.6529773170915,115.94616341660837,79.28571428571428,92.79803861477167,32.44952967060749,-1.866935604584397,55.94508665123975,64.68160843586783,-26.715144662270802,-86.34955692872332,-12.158210858326935,80.5929684455705,103.57182276894811,45.368620037807176,4.7510697913774145,124.18543591047582,0.0,1.8431441819821102,89.33810375708822,123.07696116452176
Grok 3 Beta,92.95420959585327,4.787874710321198,92.94736842105263,92.10836277974087,15.970393017987476,5.851063829787234,0.0,110.38500005547279,82.12181472280304,14.711934686988569,71.51883076820593,39.02439024390244,59.82124495784543,57.111567056516684,-3.1002495641201686,6.893954870336415,23.546069170597157,86.00288600288599,88.40619639734618,31.182795698924732,70.81848786990244,43.67103423375971,79.06542056074767,64.03351232894708,80.03629764065336,-9.16430882342791,30.217949910744167,85.47770700636944,99.67426710097719,-2.1804252988846398,87.2025718027669,85.71428571428571,84.52344468280724,45.43779696465238,39.392123795099394,78.12326782935067,66.2099780672414,16.38903769195825,-20.620767126213313,30.220713073005097,78.1245444886321,96.65235796131385,38.7523629489603,35.50893463086643,112.03339874256788,37.018193258038565,26.048565121412807,50.30557293507987,100.85249058814962
Grok 4,100.0,11.494252873563214,93.6842105263158,88.92815076560659,-11.567372517807504,70.85106382978722,20.622568093385215,91.31508921313163,89.78192607786855,3.9628758399084942,85.36728124085455,77.4390243902439,75.70840950639855,85.94594594594595,7.621543120333415,22.6628895184136,-34.69781395434101,90.9090909090909,68.1909816064551,43.655913978494624,88.74251497005987,74.2798353909465,80.37383177570094,104.29189483239306,89.47368421052632,6.6056245912361025,29.66916175851112,85.47770700636944,97.71986970684038,6.208955223880597,89.2568465296725,100.0,95.40300337113086,44.18912947414937,0.0,26.486980685529378,44.742729306487696,-34.87005709101111,-66.07530813450664,59.083191850594226,79.48369565217388,69.79472140762465,86.01134215500944,43.45225134632887,107.90987977588536,30.58103975535168,73.50993377483444,100.0,93.62504699879031
Grok 4.1,71.86724817805887,102.44509736435974,103.7065282728386,92.93286219081273,34.446276227306775,100.49320467678324,54.47470817120623,39.26448715001145,83.92665586556926,49.83479285229792,92.68364062042727,88.41463414634147,77.14808043875686,83.33333333333333,47.37147210231755,93.4844192634561,21.322227872733226,95.23809523809524,79.54474609113647,87.5268817204301,88.04364526518525,91.42661179698216,93.45794392523365,58.12480869231018,92.74047186932849,80.88311064938443,47.8827361563518,88.78980891719745,98.53420195439739,15.552238805970148,67.93233114011917,86.00664235694964,92.79803861477167,93.23250890840818,79.85347985347984,35.48076723144396,53.69127516778523,-1.9104672008779862,7.224515600788333,70.96774193548389,76.0869565217391,45.19333756890569,96.40831758034025,80.31673644674251,84.93316650112581,71.10106362997114,108.46611362005993,45.78715200713587,86.87782805429862
InternLM3-8B-Instruct,53.202983771060886,66.56461416828328,7.368421052631579,33.62136124494062,68.11119386557172,-50.35562395506618,-21.20192955176083,80.78057749777737,38.05167824707094,127.43814330058626,61.246561281179126,17.453709017027844,129.03775545092375,6.794661612492373,18.670004996763094,93.81774778507082,84.22133968963612,17.89321789321789,86.90284996269445,41.075920883931175,46.72051796465514,89.60525780680099,69.7196261682243,-19.5809479267666,71.50635208711434,32.89304231355517,86.45989734840084,25.095541401273884,73.28990228013029,35.50928830446957,79.0284006313548,58.57142857142856,41.77137603432424,36.34977606127262,121.0277618266804,158.96783893316783,31.06339682918881,59.79011957524068,49.124557853284884,28.94040707346763,85.28662796382906,102.92354677886577,-23.266621486872882,37.43255948263774,97.69214492149717,49.30840541858451,-43.68818804343917,4.814464587573035,101.39620529832465
Kimi K2,59.69967244747059,58.75228815812847,67.99999999999999,40.51825677267373,39.02471012918435,44.563402862121315,5.615551856303441,53.99568034557236,121.00374446349637,-12.288934216619072,27.460075973670005,33.05431845706059,52.30640797814043,44.14414414414414,6.623949051835035,23.832485518185408,111.01170218134638,72.29437229437228,75.68852283930471,2.150537634408602,27.4251497005988,56.856189093707975,74.76635514018692,48.46017644659604,90.56261343012704,5.738412169836165,4.199548207051732,52.73885350318473,96.742671009772,-10.6579579969026,66.94881559952624,89.28571428571429,95.55623659209316,49.554682224954604,82.90247867261075,28.651103839972603,22.371364653243848,25.86742393314314,65.83209218038441,30.220713073005097,31.356869751035234,14.574780058651035,71.4555765595463,53.42253825045645,31.819797040446154,37.76758409785933,73.49968385517172,14.020274086804699,118.06280866401826
Kimi K2 Thinking,104.27361272821618,27.0551085044947,93.6842105263158,93.52179034157834,16.71182492965903,12.76595744680851,-0.022349252648120727,111.61667838097881,88.48588072454908,38.66348448687351,80.47995317529997,61.53709321581932,94.28702010968922,60.810810810810814,8.376943105239869,33.27724128094273,9.210410851193476,87.5901875901876,92.37943122581083,88.60215053763442,88.02395209580838,77.16049382716051,87.85046728971963,76.12658386359315,97.57845563089658,9.915964242422504,50.65413455402087,89.55414012738854,96.09120521172638,0.0,101.45773143689658,91.61164948510549,91.72540606803554,65.70671242002214,57.24702414383341,84.3145454185833,62.97559437871049,1.6943001891496332,-32.774774918941105,37.01188455008489,93.58695652173913,99.5728812068722,81.85255198487712,46.82289194693136,126.81891875808583,49.847094801223236,34.58329232701334,64.87371448396676,113.88844086776598
Kimi K2.5,79.85781688259232,80.15097032103456,95.89473684210526,95.28857479387516,36.48669357304575,69.46808510638297,45.39559014267186,66.76821609456078,63.0513822316148,73.74701670644392,95.11267193444542,81.02342636920574,92.84734917733091,69.81981981981981,41.03914963287044,65.1558073654391,7.633749137226272,90.33189033189032,90.90357375177476,100.0,95.20958083832335,77.16049382716051,93.45794392523365,46.91271093463388,90.92558983666062,71.79103086634161,82.46996794229807,92.61146496815287,97.71986970684038,26.417910447761194,70.24390243902441,95.23809523809524,95.55623659209316,83.9593460008838,70.6959706959707,75.28876587701187,76.06263982102908,13.29854332770427,-9.415807969821666,53.989813242784386,92.30978260869561,83.81778762121634,92.24952741020793,70.5143754987276,117.44937474015066,61.314984709480115,65.64961095379748,47.89861110274729,82.35294117647055
LFM2.5-1.2B-Thinking,83.29147943076242,117.48767575364997,29.151715316063164,19.587750294464076,22.3836360416746,17.428927864921686,-13.830541687117929,48.99033451552021,113.05603767192301,143.07766353976194,73.77516163408725,46.53955609161406,247.70879364842236,10.19127422121312,29.69120368926354,152.44206406965134,33.56247592737948,18.556998556998558,39.43383520092143,68.66391796045114,57.6369769651862,222.53742255759084,18.69158878504673,79.97450664452282,88.05807622504537,37.60274229948135,78.57973102542931,12.35668789808917,81.36807817589575,-4.397677727890654,130.0217753468777,0.0,38.170395341710076,99.67978047478618,173.3090237201916,71.57227402150254,-65.64499290246879,-67.50623547677695,-4.402721844253664,55.98639830003355,114.40417552064365,12.590386655344066,7.095133503107738,51.88799651841093,56.58473930492057,48.12411707086065,67.91964333868904,71.38864264697935,170.37335318147942
Llama 4 Behemoth,50.2693013263059,82.20041742123223,70.52631578947368,65.87314978176637,62.81320859908804,29.588706822782918,18.365642316368184,52.19085472049942,66.10621700832107,55.77957005958615,57.09245201915679,44.645746746827875,63.182429315588394,45.03970045213012,30.123762284357344,61.03714925910393,89.25519988994186,70.27417027417027,91.3217390506456,38.52963117297795,47.57758607465253,53.956314963820624,74.76635514018692,3.684113259488413,83.66606170598911,53.833019625786086,60.70138623317584,47.26114649681528,92.83387622149836,31.01004388540762,55.87106515539083,90.95238095238096,88.04780876494024,49.04993371630578,90.01465290788533,87.36169784850838,46.58365431673765,56.76394184755346,62.68039216827697,52.29202037351444,60.152691638126456,68.71810379947999,51.03969754253308,62.12397927750552,74.31113737852924,61.577708665467036,36.574572011427044,3.2578098383653176,85.93823004979816
Llama 4 Maverick,65.01375178768824,40.58170457310726,49.473684210526315,55.899976663048605,41.30802058369456,4.680851063829788,0.0,74.51403887688986,98.14814814814815,22.84437788775037,41.329795667563744,48.170731707317074,67.36628636763038,35.408012566148585,0.0,30.244136210638068,90.45299330690881,64.64646464646465,82.32572591508674,17.96749493422235,29.882744575629903,55.200592759414704,69.1588785046729,32.65456706583492,80.03629764065336,0.9546433241318678,25.164178060725828,39.617834394904456,81.5960912052117,0.24807306951808483,73.91040320588972,87.14285714285714,85.44284400858106,37.118868758285494,79.67163197494818,75.09835594520993,31.506552418475835,37.11966090541858,45.19386922232113,11.544991511035658,51.106998319968845,63.062681457312934,34.97164461247637,41.588809421832394,65.19881606440741,40.92344078276639,21.633554083885212,16.894636263588247,110.35960017117867
Llama 4 Scout,45.53003037533493,33.61413174841204,43.8271638721106,46.432415896575414,49.77220533311037,0.5319148936170213,0.0,72.89416846652269,70.02746047498344,16.068401778108747,26.897603832668377,7.317073170731708,36.66968475658616,26.68538955238384,1.4328876056767563,19.09902991579873,103.69345998397495,46.46464646464647,78.68561278863231,6.035766149504887,14.914251240386704,25.068407340196813,57.94392523364486,4.471469064015866,74.59165154264973,1.787864452943425,20.973751188845863,26.114649681528658,73.28990228013029,7.470245587731142,52.08223218179781,86.9047619047619,75.94238430891816,19.443216968625748,67.83170390858625,79.15516432673236,38.317573797360225,60.43605261415393,64.15843545661953,11.89355217010442,32.56051637708956,63.726397907753274,26.70323006669888,35.497394365649875,53.76893225593595,36.97585645290739,3.4085568652951914,-4.705865248526762,86.06950042211496
MiniMax-M2,45.45454545454545,70.36101006385518,63.1578947368421,74.44051825677266,45.61264265349343,59.00414164772566,23.320662461456585,38.242382241084464,95.47063092571993,0.0,36.45920959251828,42.68292682926829,32.30625306361467,40.54054054054054,20.419722383309033,28.891129863801314,95.59616513224981,76.47907647907648,77.85862398107983,18.9247311827957,27.221842466321487,39.885604157749306,84.11214953271028,30.762702482021176,87.29582577132486,33.789114859570994,21.068313408526812,90.06369426751593,96.09120521172638,7.658735280564244,48.831797899082986,83.33333333333333,87.74134232301563,44.18912947414937,70.62046195570835,30.220765697357272,31.49198341917228,37.39620203471663,65.12204791411204,45.50084889643464,33.12438581062692,27.27272727272728,78.2608695652174,60.92477640860507,39.81347729461313,41.13149847094801,80.13245033112582,6.599908644824299,89.32484826896436
Mistral Large 3,69.53332949283188,51.60162300923519,50.8421052631579,82.3321554770318,36.390787748008904,25.48545900994378,4.996479927772061,72.91071024670515,75.61191841710092,44.58815460370225,63.071213052172766,48.78048780487805,77.6425388923305,33.78378378378378,15.861988629239923,45.64535668460553,51.7974837848217,27.27272727272727,81.05835102702888,40.0337468223205,57.13513878099622,65.05410848134763,87.85046728971963,37.48719806708295,83.66606170598911,25.21462995477155,47.526141723432914,68.40764331210191,90.55374592833874,12.46564037526627,73.97716865504351,79.76190476190476,74.11890897946674,53.586145101534875,73.57039281116141,76.41793548716868,41.4526775938896,24.043345200447867,18.312895178747816,28.522920203735147,70.87933662445992,70.72499486460052,75.61436672967864,48.508765796401,84.91203466625666,48.1339543841869,33.21965144523402,30.2089299299959,97.08906745453149
Mistral Medium 3,66.23485256119079,32.56131959253013,48.84860686096056,60.72775508729622,56.85467717174607,-28.57292726121795,-16.738912867354234,100.0,56.77153490505808,63.5066017410874,58.212313184739415,23.28673096510011,72.50323990171107,30.279117553500335,5.104151129699463,40.41487753609222,84.33562551720318,62.04906204906205,100.41726020749205,28.33850423847184,48.06314392556008,43.53312047046727,88.03738317757008,1.6005309294664536,83.66606170598911,9.456150064503085,55.456424519733076,37.8343949044586,86.31921824104234,22.086148241387882,74.77057484573771,83.33333333333333,72.41802022678517,28.990217342846183,80.21649615402733,134.55662263461875,62.25009006955801,68.45540630024003,41.05062021621857,20.0339558573854,70.78915080293626,112.0845045365839,7.561436672967863,36.99556068075958,104.87284142826633,45.56085284988234,-29.13804356658778,9.21579135414371,97.31510082117012
Mistral Small 3.1,49.527304231375815,41.27763642577133,17.894736842105264,37.18894918562088,65.64435252321603,-46.87719856015401,-24.86761937504519,84.10246292847472,56.99683571189071,68.45505027660853,37.404194195772135,5.943606749567941,78.68875166860033,11.250545907120863,2.785370506743032,49.334979677672365,114.98428475596208,20.202020202020204,90.73696553810962,14.12320158058965,21.388972334990076,49.111676779292814,82.22429906542054,-15.935517063957079,77.76769509981851,4.862470940417233,48.4645740312714,22.547770700636942,70.03257328990227,19.504530745366342,67.73293045458495,68.14285714285715,64.38859944836041,19.299292886371234,98.20885197468444,134.17290121479013,38.57852696535054,75.66369260739155,70.23721833926805,8.149405772495758,54.030325445017695,93.32014254440098,0.0,32.17537175962147,76.91249228405866,40.91581479717751,-37.84511044893446,-8.09881144717622,100.43653970162875
Nemotron Ultra 253B,75.14410638737658,37.27252248713089,68.92847797519539,67.60895170789163,42.01348605470711,8.424754329648504,-5.185453389899013,95.24838012958963,80.62383489820766,36.99584106336013,60.44301756350507,37.34371290450708,69.50770422699536,42.792792792792795,6.897377009976675,32.717660031338326,70.10343653116429,73.60750360750362,93.62765067733393,24.301075268817204,52.72478943773508,52.33461701238752,87.85046728971963,33.00309850839426,89.92740471869328,9.903706645826919,41.77895024419387,68.80254777070064,96.09120521172638,10.014570734763739,79.01745492522257,83.33333333333333,78.54734906527736,44.14187411249389,72.53777875669304,94.66463026218483,53.612576196835775,41.5931430438582,27.15602581456644,37.01188455008489,69.09980503919377,88.64454707883792,37.80718336483932,44.609704550394994,94.3685665297879,46.60723514701377,14.316967392205584,25.159793419018627,105.29438660438007
o3 (high),91.48339880729289,22.98850574712643,96.52631578947368,86.92579505300354,16.471640506641478,80.53191489361703,8.430609597924773,87.90496760259181,95.9235437685023,13.603818615751793,87.79631255487269,62.78882098076154,65.72212065813528,85.85585585585585,7.909604519774011,14.164305949008499,22.095545492895017,90.47619047619048,85.34324753718118,34.58064516129033,73.77245508982035,58.62000465221552,81.12149532710282,82.65060240963854,94.73684210526315,12.844996729888818,34.154595171133224,80.89171974522293,99.67426710097719,0.2897997485145071,84.18135639954589,98.33333333333333,93.71743794054552,66.72558550596553,57.875457875457876,49.654912419604635,56.67824480774218,2.4230037270233873,-14.91874336387677,60.101867572156216,84.61956521739128,72.75563845391987,77.69376181474478,52.430452978765175,99.64927026226286,47.89654898648457,54.083885209713024,33.13273152791709,103.04196751550869
o3-mini (high),52.341541850044,40.78044643807453,86.63157894736842,84.09893992932862,48.88142045451654,36.702127659574465,3.891050583657588,41.576673866090715,74.35748678151276,-1.0310885126243778,40.72852509136428,15.853658536585366,13.42949636439711,59.909909909909906,10.712975031475578,16.997167138810198,90.91874366740117,78.93217893217894,90.60705609459464,20.000000000000004,40.83832335329341,10.808925536843393,98.31775700934578,14.883523900556833,87.29582577132486,19.588848361838288,24.448992409624097,78.72611464968153,97.557003257329,13.663931932257569,47.086334947328574,83.0952380952381,84.67667790376954,33.98131055531436,51.92173336552028,64.1733264573505,60.69388199565389,61.90558650344167,56.9155778553822,1.018675721561972,36.94884551056433,68.16068528465568,40.26465028355386,49.57823476759944,66.26071822933903,47.658803096228795,32.25103609402696,0.0,77.11653258067444
