model_name,AA Intelligence Index,AIME 2024,AIME 2025,ARC-AGI-1,ARC-AGI-2,Arena-Hard Auto,BrowseComp,BRUMO 2025,Chatbot Arena Elo,CMIMC 2025,Codeforces Rating,CritPt,FrontierMath,GPQA Diamond,GSM8K,HLE (Humanity's Last Exam),HMMT Feb 2025,HMMT Nov 2025,HumanEval,IFEval,LiveBench,LiveCodeBench,MATH-500,MathArena Apex 2025,MMLU,MMLU-Pro,MMMU,MMMU-Pro,MRCR v2,OSWorld,SimpleQA,SMT 2025,SWE-bench Pro,SWE-bench Verified,Tau-Bench Retail,Tau-Bench Telecom,Terminal-Bench 2.0,Terminal-Bench 1.0,USAMO 2025,Video-MMU
Grok 3 Beta,96.52176688126099,92.94736842105263,92.10836277974087,5.347593582887701,0.0,72.89148868806852,41.19683131625666,65.95450549672753,39.02439024390244,70.8661527959139,59.34121156555654,9.128395806344168,32.424437002872196,86.002886002886,95.99165251611082,31.182795698924732,58.73038627059631,69.62079222024188,79.06542056074765,80.03629764065336,33.171062116165075,85.47770700636944,99.6742671009772,0.5824627492713255,85.71428571428571,84.52344468280725,59.87295827149453,90.14878727884994,87.75035372487962,24.218092068038697,30.2207130730051,73.51606302346825,77.1044146714014,38.752362948960304,32.601192389580305,82.50965755794553,42.13749912834599,26.04856512141281,11.403070062522364,124.96337980385309
Grok 4,100.0,93.6842105263158,88.92815076560659,70.6951871657754,20.622568093385215,93.0230626873316,-10.041890029783652,85.36728124085455,77.4390243902439,75.70840950639854,85.94594594594595,16.486717507190242,22.6628895184136,90.90909090909092,67.30085252664466,43.655913978494624,88.74251497005987,74.2798353909465,80.37383177570094,89.47368421052632,31.67708004330597,85.47770700636944,97.71986970684038,6.208955223880597,100.0,95.40300337113085,30.71859572133844,0.0,18.131526001694205,44.742729306487696,59.08319185059423,79.48369565217388,69.79472140762465,86.01134215500944,53.17389999564092,106.20074670662248,30.58103975535168,73.50993377483444,100.0,48.39531965635038
Grok 4.1,76.30530244167359,101.12814009079838,92.93286219081273,86.44224744871275,54.47470817120623,59.12315882942012,55.444029709858206,92.68364062042728,88.41463414634147,77.14808043875685,83.33333333333334,45.93630840443302,93.4844192634561,95.23809523809524,78.5552713035105,87.5268817204301,92.44400269581172,91.42661179698217,93.45794392523365,92.74047186932849,47.8827361563518,88.78980891719746,98.53420195439739,15.55223880597015,89.55298219745572,92.79803861477168,84.89740672064681,79.85347985347985,58.22955200996493,53.691275167785236,70.96774193548387,76.0869565217391,62.62166576051679,96.40831758034025,67.09490697650858,97.54521556548595,69.38474755270676,80.12438022124701,39.159700472721156,86.87782805429862
InternLM3-8B-Instruct,17.86720968896789,7.368421052631578,34.56359750384164,-20.77447165738868,7.0477754890997835,75.16290007252913,105.80761577554013,77.67710069200214,25.10668631730372,50.605901404877265,2.0451591016258632,41.910351742556074,64.69348571176715,17.89321789321789,80.39455279509234,55.19231789925172,46.44951619879587,63.40592864084019,69.7196261682243,71.50635208711434,70.066165446062,25.095541401273884,73.28990228013028,67.82506712516422,58.57142857142856,41.77137603432424,7.051194759659602,79.7331654955351,118.56555319137703,95.40312676817072,41.45067814459834,61.9414429577442,77.91382113307839,4.454620084870072,73.36652802021382,94.92153202755071,63.186413367319155,16.487363169017673,11.70939432222222,64.37748156519608
Kimi K2,39.228270393388954,68.0,40.51825677267373,47.78511876990903,2.24374807534746,53.99568034557236,-3.666262612154192,36.77043502880047,36.8973294827994,19.8285083109162,44.14414414414414,-2.810158795204096,9.099620016584609,72.2943722943723,62.19477304144692,2.1505376344086025,27.4251497005988,52.34608467376795,74.76635514018692,90.56261343012704,13.566465978582187,52.73885350318472,96.74267100977198,12.518349952712573,89.28571428571429,95.55623659209316,27.13240529027727,52.93116070783539,34.97444840139958,22.371364653243848,30.2207130730051,38.92080123383148,14.574780058651035,71.4555765595463,57.548695762016976,40.10310977147251,37.76758409785933,76.78313309610004,33.20145858612492,54.444065720904824
Kimi K2 Thinking,116.5188321037985,93.6842105263158,93.52179034157832,12.299465240641712,12.824835681299277,90.64650212287144,38.663484486873514,80.47995317529997,60.05552448089106,94.28702010968921,60.810810810810814,23.230384125094698,37.11591087443246,87.5901875901876,96.37125485065992,88.6021505376344,88.02395209580838,77.16049382716051,87.85046728971963,85.75444045727963,47.358204648483735,89.55414012738852,96.09120521172638,0.0,86.28662811487044,91.72540606803554,70.27615587651887,73.14188255452109,80.87578995937086,47.793032950355226,37.01188455008489,93.58695652173913,98.98550357726364,81.85255198487711,35.68253041819882,116.42035668882511,49.84709480122324,16.19588559246394,38.55794836241511,114.81816189757981
Kimi K2.5,86.59971379341121,95.89473684210526,95.28857479387514,69.30481283422459,45.39559014267186,80.94267655480108,73.74701670644392,95.11267193444542,80.06962969168511,92.84734917733091,69.81981981981981,49.5695062755491,65.1558073654391,90.33189033189034,88.36997170679322,100.0,95.20958083832335,77.16049382716051,93.45794392523365,90.92558983666062,79.54091890187948,92.61146496815287,97.71986970684038,26.417910447761194,95.23809523809523,95.55623659209316,80.0877674163467,70.69597069597069,77.687641650319,76.06263982102908,53.98981324278439,92.30978260869563,92.94485950583417,92.24952741020792,61.0094668534126,118.34822825116443,61.314984709480115,53.1962862630314,43.78235759274531,82.35294117647057
LFM2.5-1.2B-Thinking,40.25818854425764,32.87071321777851,19.587750294464076,50.60818779632271,-4.0419232467243305,22.24265845843501,35.03443871672967,82.64314766066465,43.462134483707985,114.78060869931261,11.031731955881646,25.28271089973701,57.81379407069638,18.556998556998558,26.31183313313867,67.23123007055113,42.3796907703948,133.02328153373423,18.69158878504673,88.05807622504538,36.573960014166474,12.35668789808917,81.36807817589575,8.246041361973893,0.0,38.170395341710076,24.156521889140855,52.67654394744116,-5.109964404565702,46.86972288656905,46.52821331564772,92.14481205122016,-26.978410076657312,46.933363157711064,89.80855568243807,82.30958804735178,53.78281201794118,117.60531014012977,66.51454088949063,48.89378221639549
Llama 4 Behemoth,30.622171376729447,70.52631578947368,61.565096021368404,34.86840990566639,20.930968061281717,59.41211835258919,59.53632973136229,57.47547659203708,41.3242087354198,36.23074037852966,44.17022415822998,27.79324362242494,51.055426512385324,70.27417027417027,79.27079553285355,31.356552752940054,38.34264493640474,58.3936513066602,74.76635514018692,83.66606170598911,55.46385548342432,47.26114649681528,92.83387622149837,48.224453716669686,90.95238095238096,88.04780876494024,36.75260559517275,80.84836130954386,85.49226163630222,48.03703100104165,52.29202037351443,50.67221973558566,54.312852638644195,51.03969754253308,65.84686220987155,62.739638331201206,63.86467793417636,52.99777969003959,10.47792918241247,70.28944618712416
Llama 4 Maverick,53.06331814041937,49.473684210526315,57.10469794876566,4.171122994652407,0.0,74.51403887688986,30.95158196327401,51.48120104219743,48.170731707317074,26.67621603977566,31.050328328474155,0.0,14.3047809932777,64.64646464646464,82.27667832123855,19.70522335335023,32.71835733784904,43.43389632520069,69.1588785046729,80.03629764065336,24.936130213082333,39.617834394904456,81.5960912052117,20.716788342820255,87.14285714285714,85.44284400858106,21.941854086670336,62.63182499938051,80.97472005153007,47.31720284711601,11.544991511035658,48.18886388196978,65.23952296450649,34.97164461247637,46.58362677791323,68.48381348129739,42.088860436419154,21.633554083885212,22.42321629224937,74.76462602848535
Llama 4 Scout,9.980089603110777,32.87093077102574,36.8105659571579,0.0,0.0,72.89416846652269,44.210892145609776,36.51985849642266,7.317073170731707,0.002479523874562517,13.077538529705016,7.589731060600569,20.764200280648033,46.46464646464647,78.68561278863231,4.6444368116168135,4.906934945306695,34.56914645527726,57.943925233644855,74.59165154264973,29.543513159811667,26.114649681528658,73.28990228013028,47.09451867236636,86.90476190476191,75.94238430891818,0.0,65.90909690189864,90.12019065776114,54.456695368586956,23.57840414876557,25.805478994518545,49.23329037373044,27.185120300886833,60.76824911225446,46.699066081284855,50.88469422433157,32.825720333449546,8.07115184582576,52.888204837957524
MiniMax-M2,45.45454545454545,63.1578947368421,74.44051825677266,55.44690116055094,11.888406973820357,65.67796845895903,0.0,47.797536175768066,42.68292682926829,22.472785999608448,40.54054054054054,5.902275304162359,12.550507043119318,76.47907647907648,64.84909289949869,18.9247311827957,33.19595014211182,48.547816693774806,84.11214953271028,87.29582577132487,23.751283204825747,90.06369426751593,96.09120521172638,17.064844435777516,83.33333333333334,87.74134232301563,30.71859572133844,45.743737771118646,36.45932455212402,32.951605180663414,45.50084889643464,47.019257130578374,27.27272727272728,78.26086956521739,59.6720998007002,54.47061491266288,41.13149847094801,80.13245033112582,43.392986742569974,47.46913680181123
Mistral Large 3,74.95750589469704,50.84210526315789,82.3321554770318,17.070379035724063,6.467218578647533,108.53734762254686,23.70293001805192,79.74753806847426,48.78048780487805,38.83242643724993,33.78378378378378,17.11709739226017,8.690173809416404,27.27272727272727,80.31658607110757,49.937983277356906,74.69558768135155,38.23078441015223,87.85046728971963,83.66606170598911,35.3220209754481,68.40764331210192,90.55374592833874,16.568478151974272,79.76190476190477,74.11890897946675,24.906408406559006,30.75344424078518,66.78204092047244,79.43559123748803,28.522920203735147,72.35393609037887,91.76647299282425,75.61436672967862,49.67018175793332,108.42798322623733,40.02142513316415,28.860854310983182,62.85776607554296,51.30159938948453
Mistral Medium 3,58.23071415271671,47.418926617747715,62.1434871045173,-26.958954211188235,-2.207971156056635,100.0,76.77832022629977,62.66539016890672,20.734494449540374,31.774831711394107,26.26759553056416,17.937968014705653,32.41314972278151,62.04906204906205,105.58026751182999,31.536697850092207,46.74465324092426,36.6667832224757,88.03738317757008,83.66606170598911,45.943031506996114,37.8343949044586,86.31921824104234,39.489258137659974,83.33333333333334,72.41802022678517,22.30267591347555,86.00566111168521,135.61335342779944,67.56561449460769,20.0339558573854,53.12297215774368,109.60165068951,7.561436672967862,39.09586116701917,87.83720036412383,46.429576208906326,-24.233907215305827,-2.1602784006430227,100.93898148260092
Mistral Small 3.1,36.51076360804658,17.894736842105264,39.76633765761608,-45.37421080398272,-12.569164113494658,91.59220822005432,80.77397840462007,57.304568632494366,7.883356538069471,24.54120874594146,2.997894196724964,15.540119720226643,30.31941304567654,20.2020202020202,95.66477235000346,26.534382277325776,29.375252788406602,37.678471669705246,82.22429906542055,77.76769509981851,40.90701133052594,22.547770700636942,70.03257328990227,46.633693868170134,68.14285714285715,64.38859944836042,-0.6232992142635823,80.50292500938538,133.00529864579917,76.88388594071519,8.149405772495758,45.048301555788285,94.74780697553692,0.0,47.12053046549735,81.63148642556384,45.423092608039056,-21.857111332334576,-1.5268924533217003,85.50360517876686
Nemotron Ultra 253B,58.380527209539785,64.99579985828674,67.60895170789163,9.285324629724034,8.37419222214435,95.24838012958963,49.85889155669065,60.081894174080965,36.496006622560586,28.97662122972196,42.792792792792795,16.44988571861973,27.20017309541373,73.60750360750362,94.37031926278647,24.301075268817208,49.02875969167176,38.88639137166636,87.85046728971963,89.9274047186933,42.169583460799494,68.80254777070064,96.09120521172638,32.29238456155104,83.33333333333334,78.54734906527734,33.493494292247874,72.24251709372695,102.21076951625548,55.25630960573263,37.01188455008489,53.32307587094499,89.02430738122516,37.80718336483931,45.362497040953656,79.04400585835599,48.984596051349975,12.596557386104934,14.744123154617123,83.6827913184319
o3 (high),93.63584404646413,96.52631578947368,86.92579505300354,80.42780748663102,8.430609597924773,87.9049676025918,13.603818615751795,87.79631255487269,64.13570084732314,65.72212065813528,85.85585585585585,7.90960451977401,14.164305949008499,90.47619047619048,81.20665040779984,34.58064516129033,73.77245508982037,63.78169815869656,81.1214953271028,94.73684210526315,35.55432006852885,80.89171974522293,99.6742671009772,-0.12712073409790392,98.33333333333333,93.71743794054552,58.69445968184308,57.87545787545787,48.80627685328389,32.49088280600167,60.10186757215622,84.61956521739128,66.07316872566622,77.69376181474478,45.15946959345568,87.84513910894208,46.00953444214612,54.083885209713024,33.13273152791709,85.26668301607461
o3-mini (high),99.01043364359992,86.63157894736841,84.09893992932862,36.36363636363637,3.8910505836575875,41.576673866090715,26.198165406050478,49.57855388563456,15.853658536585366,73.8083020160636,59.909909909909906,-5.891487492982424,16.997167138810198,78.93217893217894,92.46139453967477,20.0,40.83832335329342,80.2201610052659,98.31775700934578,87.29582577132487,15.819035451304366,78.72611464968152,97.55700325732899,-15.28588830708999,83.09523809523812,84.67667790376953,63.044289307596834,103.083035075943,76.36488096500806,-6.809050812499031,1.018675721561972,65.48002423696856,51.19059744461269,40.26465028355386,26.16476790546004,59.08116403886541,37.12770793218036,18.134353582982662,0.0,143.1542514700646
o4-mini (high),108.08642473163115,93.05263157894737,91.40164899882215,62.24598930481283,7.911802853437094,80.56155507559394,16.635714964415037,60.989171788118234,50.34673837527062,77.14808043875685,86.44144144144144,3.389830508474576,33.994334277620396,81.38528138528139,89.86808827858194,32.68817204301075,60.83832335329342,70.94727028019068,100.0,95.28130671506354,25.963314483794043,86.49681528662421,98.0456026058632,-12.983820169769274,91.19047619047619,87.58810910205334,56.500274273176096,77.0318416754031,62.327537902903096,15.294038378495465,10.356536502546692,87.17391304347827,67.9898434259068,75.80340264650282,31.834552083845228,82.40825305823772,39.290919403277,28.256070640176606,28.786359077231694,117.34584189211242
OLMo 2 13B,47.78480867106378,0.0,39.887181834720764,-21.182499951966975,6.499005614549628,132.278177479684,73.35319357470755,132.48141895882898,63.11664360315888,72.39056740336017,-20.66556723792788,55.71849302653475,33.76863489792948,0.0,55.03499425223963,113.78612295569151,114.41197284984275,56.55733071047706,18.69158878504673,50.99818511796733,70.29301832203672,7.261146496815287,0.0,50.07508405542585,36.904761904761905,15.874961691694764,-19.44027584657192,-12.019819716119727,62.60734174119296,174.5602475955036,54.78001944428655,108.28704095990574,106.05364643055677,22.14929192281729,87.20443562125028,176.8436594325699,47.72983171204582,36.08719000948726,117.34513908057448,-12.676468947501306
Phi-4,33.047333897827144,13.684210526315791,36.90212602293002,-40.27748734084008,-15.08725349312628,76.5658747300216,75.67977742813838,46.3160822570238,2.053757343090922,22.374704918159452,6.714681399307608,9.219821848572678,30.595064465188145,44.87734487734488,94.82165014340939,14.759649602549363,15.262626050176983,41.83065202871621,70.28037383177569,71.50635208711434,34.67253212505079,33.37579617834395,69.05537459283387,42.91155020869402,78.09523809523809,66.28869138829299,2.931954608067471,90.86720093191055,130.02582890559643,58.7233047471994,3.05602716468591,37.61932536947769,80.36014096280573,-4.4906076058935795,45.187724335799686,64.99603912443317,45.62869677657483,-16.786500527545776,-13.345317714275275,94.96141948665394
Phi-4-mini,56.48096198049902,20.917180251079728,35.14305155131786,-19.046620135229254,-7.103542367764497,78.11505048069375,86.67132277444657,93.8778871316436,29.834734834422534,89.40175793849103,1.4783254797680314,34.07407522298988,54.63106156048085,7.79220779220779,73.61075869068763,73.06004220271899,65.63087306593606,86.66402816992463,54.9532710280374,58.257713248638844,55.282666728171264,20.0,60.260586319218234,32.70622558223807,36.42857142857142,42.99724180202267,13.467214686403455,68.14838733049797,90.72966542878984,90.44564001434853,30.504898075335664,88.50302468110475,72.01228270840414,4.73327795968482,64.44980836715325,117.63140655586375,49.08365904675752,16.415073349064176,37.048008860841165,78.21437371920241
Phi-4-reasoning-plus,98.39355716396636,68.42105263157895,73.73380447585394,-19.634704207375783,-15.864567629819842,80.45356371490281,65.15548356663187,62.432169386339055,15.478476167643418,71.12238678184062,31.53153153153153,4.044134883614962,32.65628022792272,63.924963924963926,109.34323136971744,31.71337272633738,45.1497005988024,66.31047433806262,80.37383177570094,76.40653357531761,29.6850307482,71.97452229299363,95.11400651465797,2.757029910762377,81.90610101766912,72.41802022678517,46.13246752245357,108.41678789192787,124.50171692147516,29.167779649023004,1.3665892969835554,69.05726844373547,95.9888257125935,7.561436672967862,21.134317131398838,85.24980770732873,35.877747117957334,-32.274288936526936,-12.30824033207415,150.49862946418244
Qwen3-0.6B,23.496493142902054,5.999999999999999,0.0,60.0987137411195,-0.5827587663337077,4.319654427645789,48.227511951286665,99.48731567898867,50.1343196326522,143.0499075711229,0.0,40.80391560261704,79.02077737616582,4.184704184704183,0.0,91.32720277607551,49.25842979121273,162.25401126768793,0.0,35.02722323049002,49.73539149258009,0.0,64.49511400651464,16.752177921799024,1.928571428571434,0.0,16.853252327503043,43.47645974431235,-30.752916077775325,64.32506323550712,62.07995633967311,108.368580365936,-55.19669984760252,43.834764629937936,113.22352816519928,94.55898577834486,62.088425685021996,152.1938370539927,86.86330900365432,25.334986501881303
Qwen3-1.7B,79.72982836022852,45.578947368421055,25.55948174322732,37.531000916416076,-12.954742943262666,41.68466522678187,34.66574838873284,95.20516374938497,44.207643756977525,136.60841262022888,18.01801801801802,20.55145435946963,50.515419145324984,21.789321789321793,40.21821872621161,78.8071760121528,63.743547943478426,136.54548632964577,28.037383177570092,59.16515426497278,31.000064698108993,26.624203821656057,90.22801302931596,-13.44632477049656,23.369047619047613,18.418633159669014,34.87260708005334,56.03749055390659,5.72313855547975,46.247789997718,33.552773450736716,109.93805603738886,-0.1323489139601861,39.93797298144317,71.384473662673,105.27997463569693,42.432408757926424,85.70939645928759,69.71803603194675,78.376732042602
Qwen3-14B,96.68343188697692,73.68421052631578,67.02002355712602,22.83117587107779,2.6842365005305613,87.47300215982722,44.27186878341065,90.2439247631581,50.695536911008645,89.51739505605477,49.549549549549546,21.76048506917032,35.38501029366086,56.27705627705628,83.48134991119004,65.63644672692189,82.06570299373388,79.51924961167896,74.76635514018692,74.89880752691293,41.81768957854154,54.394904458598724,92.83387622149837,2.5991544371586386,69.16666666666667,55.60833588722035,47.93617102957151,62.55590530111385,67.67206785822313,58.07420398741875,31.768463190485775,93.97671920078264,77.81243434247924,49.03531662250743,46.58181989156132,113.52233134712431,42.092854530120896,27.492415291113005,47.36214893445334,94.70923726429147
Qwen3-235B-A22B,88.55983821402056,84.94736842105264,78.20965842167256,11.229946524064172,1.6861219195849548,98.38012958963283,12.748374823687293,59.9486751814175,43.90243902439025,31.598034716064305,56.57657657657658,0.008413761828641952,-0.4386970472467908,66.52236652236651,88.3024613042375,25.225806451612904,55.80838323353293,34.45334439661725,84.11214953271028,86.93284936479128,19.394010772807743,74.39490445859873,98.0456026058632,15.55223880597015,85.26190476190477,84.37021146184492,36.840027144759084,53.486723935759144,78.30946170722461,44.136896642944535,0.0,59.89921548474875,90.18408250231084,78.63894139886577,31.213562019827187,85.00395833565676,33.72077176667848,1.9867549668874163,35.440440897580814,86.56674867727797
Qwen3-30B-A3B,92.42909174884562,76.84210526315789,82.3321554770318,29.923050889125232,2.126177348147138,93.41252699784019,18.032042729203745,75.75285664315957,51.07096027872915,61.756791141473734,52.88288288288289,10.142405152886326,14.582088685962418,58.87445887445887,81.75589951788886,46.80356448310725,66.46706586826349,59.5832239077841,69.1588785046729,88.92921960072596,28.038626053138344,68.40764331210192,94.46254071661237,-1.8534345129954417,69.95238095238095,86.05577689243029,43.2226064485481,49.93331913654082,57.80053273567592,49.42851784035454,27.79307112520545,78.65566210340698,74.59278315149785,62.55200266879961,42.2679141451683,98.42162910428524,37.73692101366116,33.442096511775745,51.222311021795946,81.54786427113497
Qwen3-32B,92.52738694028636,80.42105263157895,72.52061248527679,28.064367238382445,7.1388572383018145,52.69978401727862,73.44316910625881,83.6378398302915,41.777072417803176,108.57312447165907,54.95495495495496,27.37393505208598,65.51640337024358,62.626262626262644,85.7904085257549,61.830945915514285,70.42966308474082,102.08434847340288,74.76635514018692,78.22141560798548,54.13019492433162,64.5859872611465,94.46254071661237,10.17039574739651,75.26190476190476,69.35335580753907,67.98546562874897,105.74263471165122,88.79742844809324,32.133727930044685,34.20170980866968,92.58191053777111,66.13435909963124,40.03710116282651,46.20608248249696,95.81127460414945,52.614410076807054,21.633554083885212,8.952497401421013,133.43846483499175
Qwen3-4B,61.010206973044205,72.42105263157895,59.481743227326255,47.61644092994539,10.835179740613992,9.395248380129589,81.50125107519483,76.21818027802891,37.77820176429877,121.39673632552795,39.234234234234236,33.39886376207825,89.05605557350114,37.80663780663781,71.55544278102006,59.48846647517907,47.42514970059881,130.86223774926924,56.074766355140184,86.20689655172414,60.07462730362812,54.64968152866243,96.09120521172638,20.902305259919665,49.97619047619046,75.48268464603126,67.10788714227937,118.32338076398773,66.0782759799835,17.461734517699668,46.10056226460976,88.17410971338475,15.90438161016106,40.62437660857026,67.35518722401325,72.17688920434875,64.95085018729996,67.01905392132102,1.033033170868375,124.15248066803123
Qwen3-8B,96.44742373096007,74.73684210526315,61.484098939929325,28.911329934673788,0.17826504179232927,77.21382289416847,40.40301938613017,91.21908667301842,50.63410321556409,100.65586513715759,47.2972972972973,20.91897096332913,38.28363221022067,55.266955266955264,76.75716823141336,68.20151833829307,79.535931607486,91.98228384503581,69.1588785046729,72.77676950998185,39.09280965158801,45.47770700636943,91.20521172638436,-2.914414920307678,59.26190476190476,49.019307385841245,48.498049470019254,62.238232133012396,53.83688256223918,52.62512030692516,32.254017241563425,98.14519777657598,61.88015327688664,49.84644582362339,50.3540396089103,111.49398324665273,41.9102012386121,40.02429151971955,51.709889005343044,94.10567971897214
Qwen3.5-397B-A17B,103.05462589427836,93.6842105263158,94.11071849234393,62.31170451245205,20.79066228567058,75.46433551135057,28.941198608742738,84.13925672928647,67.06531960410821,83.72808758509497,63.06306306306306,22.701902041592817,38.27437881508555,91.48629148629149,84.64781944118626,60.86021505376345,86.65357129139278,76.75179096991208,87.85046728971963,95.64428312159708,45.765021670419664,90.828025477707,97.71986970684038,0.41765507913494204,87.14285714285714,96.6288691388293,85.57323093801428,68.0925977280768,56.53800434982061,35.49311437036459,37.01188455008489,90.79473786432938,72.72413245163678,91.49338374291115,45.34169738146876,99.75402401968273,48.86309990618395,50.06688244010755,43.85981830234759,99.04919338923222
QwQ-32B,96.69330097560453,78.42105263157895,41.10718492343934,-4.367546934414413,-26.509423734972728,60.90712742980562,39.552317446635016,60.498356813141584,14.693042344995373,89.61208133748599,23.243243243243246,-4.852078018391037,26.87664610735979,58.00865800865802,85.12264106819394,32.092182314197984,37.84431137724551,90.95459340513523,61.6822429906542,72.77676950998185,12.992222982258156,48.025477707006374,85.66775244299673,-16.866784866493752,64.28571428571429,57.09469813055471,40.033027043867776,95.33284970106759,78.26307588045748,15.287162118486386,-1.4272159501981179,75.20764490136641,50.79495224920723,13.23251417769376,29.80035880481017,76.93930592588245,30.75669043694275,3.9371424756677342,7.804401710427321,137.8532227594132
Seed-Thinking-v1.5,69.78684909116626,86.0,69.37573616018845,31.353636429114722,12.3585198773472,57.73352662097068,62.21644552644136,64.44040935039985,38.80814000799087,68.71253599736926,56.568855381938555,21.72266611518897,53.90000562038158,75.46897546897546,91.36697037817767,39.35483870967742,51.0923480943917,76.1205428181307,84.11214953271028,86.20689655172414,49.7981598379746,67.0063694267516,92.83387622149837,23.36384911233014,83.33333333333334,95.40300337113085,59.65773611503208,101.03023588049065,93.74742445629255,28.22208999566294,37.01188455008489,67.81928519896886,65.04583926293229,45.368620037807176,47.550599542876284,73.02267225488146,55.64318341913485,29.074830253540824,0.17588762661193158,115.86336729215003
